Time,Target,Actual,Velocity,Current
11.948200464248657,63782.8101708323,63781.5673828125,-10.958747747693323,0.17288249887144463
11.950335264205933,63782.85497568707,63781.5673828125,-10.971123423385325,0.17850290679875297
11.952467441558838,63782.90099541089,63781.5673828125,-10.679786396369728,0.1837892330331269
11.954600095748901,63782.94829366102,63781.5673828125,-10.47585047745881,0.18937521682918845
11.956741333007812,63782.99705694228,63781.5673828125,-10.333095334221166,0.19524221875729433
11.958881616592407,63783.04707347745,63781.5673828125,-9.933166733954815,0.20085439989306336
11.961016654968262,63783.09823600216,63781.5673828125,-9.35321671376837,0.20632179544939885
11.963159799575806,63783.15086552814,63781.5673828125,-8.947251699637858,0.21225094217481877
11.965307235717773,63783.20487790503,63781.5673828125,-8.3630761897465,0.21806780846997265
11.96743655204773,63783.25969558541,63781.5673828125,-7.65415333282255,0.22378574194622172
11.969561338424683,63783.31564678371,63781.5673828125,-7.1579073329757845,0.22998564813409755
11.971698760986328,63783.37318908085,63781.5673828125,-6.5105351330830485,0.23614263975649952
11.973836421966553,63783.43199843566,63781.5673828125,-6.0573745931581335,0.24276875224436995
11.975972414016724,63783.49201941486,63781.5673828125,-5.7401622152106935,0.2497638348390968
11.978108882904053,63783.5533095305,63781.5673828125,-5.518113550647485,0.25706982143103263
11.980200290679932,63783.61452167737,63781.5673828125,-5.362679485453239,0.26447264528584735
11.982337236404419,63783.67830618936,63781.5673828125,-5.2538756398172675,0.2722716231310087
11.984471082687378,63783.74324653319,63781.5673828125,-5.177712947872087,0.2802673058025491
11.98665452003479,63783.81098541806,63781.5673828125,-4.8243990635104606,0.2881693641964177
11.98881483078003,63783.87928831502,63781.5673828125,-4.577079344457323,0.29631151476658
11.990957260131836,63783.94828274885,63781.5673828125,-4.403955541120125,0.30465882090909163
11.99309253692627,63784.01829026058,63781.5673828125,-4.282768878784087,0.31321586121619516
11.995200872421265,63784.08863044281,63781.5673828125,-3.897938215148861,0.3213926549333826
11.997340440750122,63784.1612458386,63781.5673828125,-3.6285567506042025,0.33003856906355855
11.999471664428711,63784.23481095307,63781.5673828125,-3.1399897254229416,0.33845250113219616
12.001611232757568,63784.30989973531,63781.5673828125,-2.797992807796059,0.34729140384349066
12.003746271133423,63784.386061491656,63781.5673828125,-2.558594965457241,0.3564285868391953
12.005887746810913,63784.463686894735,63781.5673828125,-2.3910164758200687,0.3658636366406327
12.008020877838135,63784.542236242494,63781.5673828125,-2.273711533074048,0.37549461720220034
12.010164260864258,63784.622393694524,63781.5673828125,-2.1915980731518334,0.3853829171700882
12.012319087982178,63784.704220219995,63781.5673828125,-2.134118651206283,0.3955192657788647
12.01445484161377,63784.786548022246,63781.5673828125,-2.093883055844398,0.4057458641076359
12.016589879989624,63784.87006538017,63781.5673828125,-2.0657181390910786,0.41614046998149345
12.018758535385132,63784.95614109197,63781.5673828125,-2.046002697363755,0.42686838924959375
12.020913362503052,63785.042906526476,63781.5673828125,-1.7322018881546284,0.43721198726806554
12.023054599761963,63785.130345198144,63781.5673828125,-1.5125413217082397,0.44779036432022246
12.025204420089722,63785.21935571336,63781.5673828125,-1.3587789251957678,0.4586706588875382
12.027342796325684,63785.3091038684,63781.5673828125,-1.2511452476370375,0.4697169643836804
12.029473781585693,63785.39974121965,63781.5673828125,-1.1758016733459262,0.4809260835708153
12.031605958938599,63785.49162499452,63781.5673828125,-1.1230611713421483,0.49232717062709624
12.033743143081665,63785.58492215269,63781.5673828125,-0.7861428199395037,0.5034502460353776
12.03598165512085,63785.68392541906,63781.5673828125,-0.5502999739576526,0.515448305778782
12.03844165802002,63785.79423457095,63781.5673828125,-0.3852099817703568,0.5289728057774
12.042929410934448,63785.99952986874,63781.5673828125,-0.26964698723924974,0.5544498172099183
12.045218229293823,63786.106245995215,63781.5673828125,-0.1887528910674748,0.5676599024651369
12.0474693775177,63786.2125273748,63781.5673828125,-0.13212702374723237,0.5808544735258016
12.049727439880371,63786.320448446124,63781.5673828125,0.20751108337693736,0.5938011864695867
12.052001237869263,63786.430447118764,63781.5673828125,0.4452577583638561,0.6071706258696525
12.054296255111694,63786.542817479494,63781.5673828125,0.9116804308546993,0.6204706446849151
12.056626081466675,63786.65827067945,63781.5673828125,1.5381763015982894,0.6338999012862743
12.05897307395935,63786.77597479687,63781.5673828125,3.1767234111188025,0.645991240588041
12.061333894729614,63786.89578613113,63782.55615234375,5.523706387783161,0.5336162932018296
12.063657522201538,63787.015090357854,63782.55615234375,8.366594471448213,0.5439807006087085
12.06585431098938,63787.129137885924,63782.55615234375,12.156616130013749,0.5521726069637451
12.068020582199097,63787.242792776444,63782.55615234375,16.009631291009626,0.5602146440211122
12.070181608200073,63787.35734817376,63782.55615234375,20.806741903706737,0.5668586917055877
12.07235074043274,63787.47351076562,63782.55615234375,26.264719332594716,0.5726462518020183
12.07449221611023,63787.589346134046,63782.55615234375,32.485303532816296,0.5771727381344474
12.076637506484985,63787.706533982026,63782.55615234375,38.93971247297141,0.5814941648276928
12.078790664672852,63787.82530166235,63782.55615234375,45.85779873107998,0.5852711868551939
12.080938577651978,63787.944924506424,63783.544921875,52.800459111755984,0.4655195943492262
12.083089113235474,63788.0658351004,63783.544921875,60.06032137822919,0.4690176389701061
12.085200786590576,63788.18566891727,63783.544921875,67.54222496476044,0.4720258203402532
12.087340354919434,63788.30820218955,63783.544921875,74.57955747533231,0.47608274735864486
12.089476823806763,63788.43167578695,63783.544921875,81.0056902327326,0.4812351346217325
12.091614484786987,63788.55633266926,63784.53369140625,87.60398316291281,0.3626637848152451
12.09375548362732,63788.68229790277,63784.53369140625,94.32278821403897,0.36765935092267477
12.09589672088623,63788.80938827768,63784.53369140625,100.82595174982727,0.37314058612916845
12.098035097122192,63788.93741411869,63784.53369140625,107.17816622487908,0.37898027309552923
12.100178718566895,63789.06685888413,63785.5224609375,112.52471635741534,0.26301019715676455
12.102400779724121,63789.202204004694,63785.5224609375,116.86730145019072,0.27298020107895327
12.104559659957886,63789.33483139292,63785.5224609375,120.8071110151335,0.2832549293028345
12.106707334518433,63789.467872107445,63786.51123046875,124.16497771059343,0.17091624049994375
12.108858823776245,63789.602247025054,63786.51123046875,127.7154843974154,0.1820322945020925
12.111007690429688,63789.73755108765,63786.51123046875,131.10083907819077,0.1935287348376209
12.113152980804443,63789.87371558516,63787.5,134.07058735473353,0.08220150837782061
12.115302801132202,63790.011251779426,63787.5,136.74941114831347,0.09510741459094188
12.117433071136475,63790.14860384107,63787.5,139.22458780381942,0.10831613964802073
12.119565963745117,63790.28718474254,63787.5,141.5572114626736,0.12190655447738288
12.121702194213867,63790.4270414098,63788.48876953125,143.7900480238715,0.012219907980446892
12.123839378356934,63790.56801691235,63788.48876953125,145.65303361671005,0.026861068850963316
12.12597393989563,63790.709870052866,63788.48876953125,146.657123531697,0.042986167551269897
12.128116130828857,63790.85328172111,63789.4775390625,147.0599864721879,-0.06332814602938285
12.130288362503052,63790.999775895536,63789.4775390625,147.0419905305315,-0.04498758071934991
12.132431268692017,63791.14534523745,63789.4775390625,147.92939337137204,-0.028211257525688427
12.134572744369507,63791.29185782811,63790.46630859375,149.45057535996042,-0.1359272662809815
12.136717557907104,63791.43963703698,63790.46630859375,150.8154027519723,-0.11963858899946224
12.138854503631592,63791.587903235915,63790.46630859375,151.7707819263806,-0.10263392081154754
12.141002416610718,63791.73796116414,63791.455078125,152.1395473484664,-0.20806289586539226
12.143142938613892,63791.88852651093,63791.455078125,152.09768314392647,-0.18917524478934775
12.145294666290283,63792.04090570889,63791.455078125,151.46837820074853,-0.16912095713483113
